game_pk,game_date,home_team,away_team,delta_home_win_exp
635927,2020-10-07,HOU,OAK,3.903
635917,2020-10-11,TB,HOU,3.418
635881,2020-10-12,LAD,ATL,2.94
635933,2020-10-07,LAD,SD,2.794
635915,2020-10-13,HOU,TB,2.751
635920,2020-10-09,TB,NYY,2.578
635937,2020-10-12,TB,HOU,2.284
635936,2020-10-08,HOU,OAK,2.232
635898,2020-10-08,SD,LAD,2.02
635938,2020-10-08,NYY,TB,2.01
635931,2020-10-13,LAD,ATL,1.812
635899,2020-10-07,NYY,TB,1.794
635883,2020-10-07,ATL,MIA,1.732
635921,2020-10-08,MIA,ATL,1.562
635930,2020-10-15,HOU,TB,3.553
635888,2020-10-18,LAD,ATL,3.406
635939,2020-10-14,HOU,TB,2.542
635879,2020-10-16,ATL,LAD,2.248
635929,2020-10-16,TB,HOU,2.126
635924,2020-10-17,LAD,ATL,1.936
635928,2020-10-15,ATL,LAD,1.78
635925,2020-10-20,LAD,TB,1.554
635895,2020-10-17,TB,HOU,1.538
635880,2020-10-14,ATL,LAD,0.668
635897,2020-10-24,TB,LAD,6.136
635887,2020-10-25,TB,LAD,2.781
635896,2020-10-21,LAD,TB,2.168
635886,2020-10-27,LAD,TB,2.087
635923,2020-10-23,TB,LAD,1.15
641594,2021-03-15,TB,BOS,4.382
641628,2021-03-15,CWS,CHC,3.904
641977,2021-03-16,SD,CWS,3.774
642133,2021-03-16,BOS,ATL,3.342
642198,2021-03-15,CLE,OAK,3.292
641939,2021-03-16,SF,TEX,3.062
641958,2021-03-15,NYY,PHI,2.928
642205,2021-03-15,BAL,PIT,2.819
642090,2021-03-15,HOU,MIA,2.78
642042,2021-03-16,WSH,MIA,2.584
642199,2021-03-16,LAA,CLE,2.562
641921,2021-03-15,STL,WSH,2.436
642118,2021-03-16,DET,NYY,2.403
642050,2021-03-16,NYM,HOU,2.374
641830,2021-03-15,SEA,AZ,2.236
642094,2021-03-15,DET,TOR,2.108
642221,2021-03-15,LAA,CIN,1.9749999999999999
641565,2021-03-16,MIN,PIT,1.866
641542,2021-03-15,ATL,MIN,1.568
642082,2021-03-15,COL,LAD,1.474
641572,2021-03-16,PHI,TOR,1.374
642160,2021-03-16,CIN,COL,1.368
642013,2021-03-16,LAD,MIL,1.332
642184,2021-03-16,AZ,OAK,1.288
641881,2021-03-16,TB,BAL,1.102
641785,2021-03-15,MIL,SD,1.002
642097,2021-03-16,KC,SEA,0.946
642070,2021-03-15,KC,SF,0.939
642149,2021-03-22,KC,SD,5.422
642172,2021-03-19,HOU,WSH,4.568
642148,2021-03-18,AZ,LAD,4.458
642123,2021-03-22,COL,TEX,4.434
642104,2021-03-23,DET,NYY,4.318
641609,2021-03-18,STL,MIA,4.256
642085,2021-03-17,COL,SF,4.225
642100,2021-03-17,HOU,STL,4.103
642033,2021-03-19,PIT,BAL,3.973
642197,2021-03-18,CLE,CHC,3.95
641982,2021-03-17,PIT,TB,3.922
642108,2021-03-20,AZ,KC,3.769
641967,2021-03-17,MIA,NYM,3.724
641607,2021-03-18,CWS,KC,3.698
641620,2021-03-18,TEX,CIN,3.68
642007,2021-03-22,OAK,AZ,3.548
641897,2021-03-19,NYY,PHI,3.548
642131,2021-03-19,BOS,TB,3.536
642003,2021-03-19,SEA,CWS,3.514
642159,2021-03-19,KC,LAA,3.456
641963,2021-03-17,CWS,LAD,3.454
642176,2021-03-23,CHC,CWS,3.45
641959,2021-03-18,SF,SEA,3.446
641602,2021-03-20,PHI,TOR,3.397
641571,2021-03-22,TOR,DET,3.394
641564,2021-03-21,PHI,DET,3.29
642027,2021-03-20,SD,LAD,3.262
642032,2021-03-22,PIT,BAL,3.186
641846,2021-03-23,TEX,LAA,3.176
641597,2021-03-19,ATL,MIN,3.13
641975,2021-03-18,SD,OAK,3.05
642044,2021-03-20,WSH,MIA,3.0300000000000002
641605,2021-03-23,STL,WSH,3.0220000000000002
642105,2021-03-20,DET,PIT,2.9939999999999998
642209,2021-03-21,BAL,MIN,2.852
641756,2021-03-20,STL,HOU,2.788
642045,2021-03-23,NYM,MIA,2.748
642014,2021-03-21,LAD,SF,2.746
641593,2021-03-23,ATL,BOS,2.744
641549,2021-03-21,MIL,SEA,2.734
641590,2021-03-17,TOR,NYY,2.666
641940,2021-03-20,TEX,SEA,2.654
642025,2021-03-23,SD,CIN,2.644
642204,2021-03-18,LAA,MIL,2.632
641965,2021-03-21,MIA,HOU,2.595
641536,2021-03-19,MIL,AZ,2.5829999999999997
642152,2021-03-21,AZ,CWS,2.53
642171,2021-03-20,BAL,NYY,2.488
641981,2021-03-23,PIT,MIN,2.48
642116,2021-03-21,CHC,CIN,2.459
641570,2021-03-20,MIN,TB,2.458
642047,2021-03-18,NYM,WSH,2.432
642020,2021-03-17,OAK,KC,2.424
642185,2021-03-23,BAL,TB,2.416
642086,2021-03-19,COL,CLE,2.316
641989,2021-03-22,SEA,LAD,2.31
641966,2021-03-22,MIA,STL,2.303
642151,2021-03-23,AZ,SEA,2.286
642220,2021-03-22,CLE,MIL,2.222
641550,2021-03-20,ATL,BOS,2.222
641586,2021-03-17,PHI,DET,2.164
642087,2021-03-22,HOU,NYM,2.151
642010,2021-03-19,OAK,CHC,2.13
642179,2021-03-17,BAL,ATL,2.079
642182,2021-03-17,CIN,CLE,1.976
642041,2021-03-21,WSH,NYM,1.924
641695,2021-03-22,TB,BOS,1.86
641968,2021-03-19,SF,CIN,1.854
642170,2021-03-20,CIN,MIL,1.828
642026,2021-03-21,SD,LAA,1.826
642109,2021-03-21,KC,COL,1.822
641611,2021-03-22,NYY,PHI,1.748
642177,2021-03-20,CHC,COL,1.738
642130,2021-03-17,CHC,SD,1.718
642132,2021-03-21,BOS,PIT,1.71
641970,2021-03-17,SEA,LAA,1.654
642008,2021-03-23,OAK,COL,1.65
641759,2021-03-23,MIL,LAD,1.637
642046,2021-03-19,NYM,STL,1.6
641573,2021-03-22,MIN,ATL,1.462
641530,2021-03-23,PHI,TOR,1.436
642012,2021-03-19,LAD,TEX,1.434
642110,2021-03-21,CLE,TEX,1.242
642099,2021-03-19,DET,TOR,1.212
641698,2021-03-20,CWS,CLE,1.158
641622,2021-03-17,TEX,AZ,1.154
642200,2021-03-20,LAA,OAK,1.1360000000000001
642206,2021-03-23,CLE,SF,1.134
642216,2021-03-22,LAA,CHC,1.1280000000000001
641755,2021-03-21,TB,ATL,1.106
641632,2021-03-22,CWS,SF,1.048
641783,2021-03-21,TOR,NYY,1.028
642137,2021-03-17,BOS,MIN,0.986
642019,2021-03-25,SD,TEX,4.827
642120,2021-03-24,CIN,TEX,4.502
642195,2021-03-25,BAL,PIT,4.299
641568,2021-03-26,MIN,ATL,4.168
641614,2021-03-27,STL,MIA,4.152
642223,2021-03-29,CIN,SEA,4.118
641633,2021-03-24,MIL,COL,4.106
641555,2021-03-25,TOR,DET,4.056
642217,2021-03-28,LAA,LAD,4.014
641559,2021-03-26,TOR,PHI,3.906
642124,2021-03-27,KC,MIL,3.888
642040,2021-03-28,WSH,STL,3.878
642135,2021-03-26,CHC,SF,3.844
641558,2021-03-25,PHI,NYY,3.784
642024,2021-03-26,NYM,WSH,3.752
642153,2021-03-29,KC,CLE,3.7319999999999998
642084,2021-03-28,CLE,SD,3.712
642006,2021-03-25,OAK,SEA,3.628
642066,2021-03-29,WSH,HOU,3.608
641640,2021-03-28,TB,ATL,3.6
642219,2021-03-27,CIN,CHC,3.53
641547,2021-03-25,ATL,TB,3.518
642191,2021-03-30,AZ,CLE,3.504
642083,2021-03-26,CLE,COL,3.468
641544,2021-03-28,TOR,DET,3.286
641901,2021-03-29,STL,NYM,3.23
642092,2021-03-25,COL,LAA,3.208
642061,2021-03-27,PIT,BOS,3.162
641595,2021-03-24,TB,MIN,3.154
641922,2021-03-28,SF,OAK,3.122
641598,2021-03-29,PHI,TOR,3.097
642196,2021-03-24,AZ,CLE,3.084
642038,2021-03-29,PIT,MIN,3.068
641563,2021-03-28,CWS,AZ,3.03
641925,2021-03-25,SF,MIL,2.982
641971,2021-03-24,PIT,ATL,2.934
642059,2021-03-26,PIT,DET,2.911
642147,2021-03-28,BAL,PIT,2.902
642096,2021-03-28,COL,KC,2.873
641636,2021-03-28,TEX,CHC,2.85
642112,2021-03-27,DET,PHI,2.666
644215,2021-03-30,COL,CWS,2.646
642140,2021-03-25,CHC,LAD,2.638
642034,2021-03-24,WSH,HOU,2.616
641560,2021-03-27,MIN,TB,2.616
641696,2021-03-26,TB,BOS,2.614
642167,2021-03-24,LAA,KC,2.6
641556,2021-03-26,MIL,CWS,2.588
642111,2021-03-30,BOS,ATL,2.44
642127,2021-03-28,BOS,MIN,2.38
641638,2021-03-26,NYY,BAL,2.32
642161,2021-03-29,BAL,TB,2.286
641631,2021-03-24,STL,NYM,2.252
642113,2021-03-24,DET,PHI,2.2279999999999998
641926,2021-03-24,SF,SD,2.225
641562,2021-03-28,PHI,NYY,2.158
642117,2021-03-30,DET,TB,2.14
641644,2021-03-29,NYY,DET,2.118
641974,2021-03-24,SEA,CHC,2.102
641976,2021-03-26,SD,SEA,2.034
642057,2021-03-27,LAD,CLE,1.99
641757,2021-03-24,CWS,OAK,1.9689999999999999
641635,2021-03-30,TEX,MIL,1.897
642128,2021-03-24,BOS,BAL,1.83
642139,2021-03-26,HOU,MIA,1.81
641603,2021-03-25,CWS,CIN,1.742
641642,2021-03-25,MIA,WSH,1.722
641987,2021-03-29,SD,COL,1.694
641998,2021-03-30,LAD,LAA,1.692
642155,2021-03-27,LAA,SD,1.68
642144,2021-03-25,HOU,STL,1.664
641606,2021-03-30,MIN,PIT,1.648
642165,2021-03-26,AZ,CIN,1.524
642043,2021-03-27,NYM,HOU,1.522
641758,2021-03-27,NYY,TOR,1.494
642126,2021-03-25,BOS,MIN,1.458
642095,2021-03-27,COL,CWS,1.456
641639,2021-03-29,TEX,MIL,1.44
641575,2021-03-24,NYY,TOR,1.408
641548,2021-03-29,ATL,BOS,1.378
642005,2021-03-27,SEA,SF,1.357
641541,2021-03-27,ATL,BAL,1.346
642187,2021-03-29,CHC,AZ,1.338
642062,2021-03-29,OAK,SF,1.306
641811,2021-03-26,TEX,KC,1.244
641995,2021-03-27,OAK,TEX,1.2409999999999999
641545,2021-03-28,MIA,NYM,1.042
642058,2021-03-26,LAD,OAK,0.923
641699,2021-03-28,MIL,CIN,0.916
642072,2021-03-25,KC,AZ,0.896
642056,2021-03-29,LAD,LAA,0.846
634619,2021-04-06,COL,AZ,7.151
634590,2021-04-06,BOS,TB,6.697
634603,2021-04-06,DET,MIN,4.997
634642,2021-04-01,NYY,TOR,4.664
634633,2021-04-03,COL,LAD,4.2540000000000004
634638,2021-04-01,MIL,MIN,4.252
634622,2021-04-01,PHI,ATL,4.075
634637,2021-04-04,LAA,CWS,3.953
634615,2021-04-01,COL,LAD,3.94
634630,2021-04-01,KC,TEX,3.922
634602,2021-04-02,MIA,TB,3.838
634624,2021-04-06,WSH,ATL,3.796
634618,2021-04-01,SD,AZ,3.732
634552,2021-04-05,LAA,HOU,3.668
634591,2021-04-05,SD,SF,3.6350000000000002
634596,2021-04-03,MIA,TB,3.611
634646,2021-04-03,LAA,CWS,3.566
634625,2021-04-01,SEA,SF,3.442
634594,2021-04-06,MIA,STL,3.326
634655,2021-04-01,LAA,CWS,3.15
634644,2021-04-03,NYY,TOR,3.072
634586,2021-04-06,LAA,HOU,2.972
634606,2021-04-05,PHI,NYM,2.894
634631,2021-04-02,LAA,CWS,2.887
634577,2021-04-03,BOS,BAL,2.886
634558,2021-04-05,CIN,PIT,2.878
634578,2021-04-02,SEA,SF,2.814
634634,2021-04-01,CHC,PIT,2.806
634609,2021-04-06,SEA,CWS,2.7479999999999998
634617,2021-04-04,PHI,ATL,2.7439999999999998
634576,2021-04-02,SD,AZ,2.578
634613,2021-04-04,CHC,PIT,2.546
634629,2021-04-03,OAK,HOU,2.5100000000000002
634608,2021-04-06,PHI,NYM,2.43
634605,2021-04-02,OAK,HOU,2.426
634652,2021-04-01,MIA,TB,2.368
634640,2021-04-01,OAK,HOU,2.31
634611,2021-04-04,DET,CLE,2.238
634604,2021-04-03,KC,TEX,2.214
634573,2021-04-03,DET,CLE,2.214
634597,2021-04-04,MIL,MIN,2.192
634529,2021-04-06,SD,SF,2.139
634572,2021-04-04,SD,AZ,2.019
634627,2021-04-02,BOS,BAL,1.998
634628,2021-04-06,OAK,LAD,1.98
634645,2021-04-01,DET,CLE,1.934
634575,2021-04-03,MIL,MIN,1.928
634643,2021-04-03,CHC,PIT,1.86
634566,2021-04-05,CHC,MIL,1.846
634560,2021-04-04,CIN,STL,1.842
634616,2021-04-05,CLE,KC,1.816
634599,2021-04-06,NYY,BAL,1.772
634639,2021-04-03,SEA,SF,1.754
634607,2021-04-04,NYY,TOR,1.748
634601,2021-04-05,BOS,TB,1.734
634551,2021-04-05,SEA,CWS,1.665
634651,2021-04-04,OAK,HOU,1.6340000000000001
634562,2021-04-05,MIA,STL,1.6219999999999999
634557,2021-04-04,COL,LAD,1.542
634612,2021-04-05,TEX,TOR,1.53
634635,2021-04-06,TEX,TOR,1.522
634654,2021-04-03,CIN,STL,1.446
634593,2021-04-04,KC,TEX,1.386
634587,2021-04-05,NYY,BAL,1.3679999999999999
634636,2021-04-01,CIN,STL,1.356
634580,2021-04-03,PHI,ATL,1.329
634559,2021-04-06,CHC,MIL,1.262
634653,2021-04-02,COL,LAD,1.11
634600,2021-04-05,OAK,LAD,1.042
634610,2021-04-04,BOS,BAL,1.014
634623,2021-04-03,SD,AZ,0.986
634588,2021-04-05,DET,MIN,0.896
634530,2021-04-06,CIN,PIT,0.7909999999999999
634545,2021-04-08,TOR,LAA,5.223
634539,2021-04-07,NYY,BAL,5.214
632232,2021-04-11,TB,NYY,5.158
632170,2021-04-11,CWS,KC,4.885
634491,2021-04-10,BAL,BOS,4.5200000000000005
632189,2021-04-13,NYM,PHI,4.469
632219,2021-04-12,ATL,MIA,4.218
632205,2021-04-10,MIN,SEA,4.09
634567,2021-04-07,OAK,LAD,4.078
634540,2021-04-09,AZ,CIN,3.962
634549,2021-04-07,CHC,MIL,3.735
632224,2021-04-13,BAL,SEA,3.722
634527,2021-04-07,WSH,ATL,3.632
634584,2021-04-08,NYM,MIA,3.561
634510,2021-04-13,SF,CIN,3.5340000000000003
632216,2021-04-12,CWS,CLE,3.524
632213,2021-04-13,BAL,SEA,3.514
634592,2021-04-07,SEA,CWS,3.504
632192,2021-04-11,NYM,MIA,3.474
634535,2021-04-13,PIT,SD,3.387
632169,2021-04-10,SF,COL,3.36
632193,2021-04-10,TEX,SD,3.342
634555,2021-04-08,PIT,CHC,3.318
632207,2021-04-11,ATL,PHI,3.232
634563,2021-04-07,SD,SF,3.205
632210,2021-04-13,KC,LAA,3.076
632215,2021-04-11,MIN,SEA,3.07
632190,2021-04-13,MIN,BOS,3.038
634589,2021-04-07,CLE,KC,3.034
634524,2021-04-10,ATL,PHI,3.021
632199,2021-04-13,CWS,CLE,2.971
634598,2021-04-07,DET,MIN,2.95
632194,2021-04-13,MIL,CHC,2.944
632233,2021-04-11,TEX,SD,2.876
632230,2021-04-12,STL,WSH,2.86
632231,2021-04-12,AZ,OAK,2.852
634568,2021-04-08,STL,MIL,2.828
632206,2021-04-13,AZ,OAK,2.7800000000000002
634537,2021-04-09,HOU,OAK,2.744
634544,2021-04-08,BAL,BOS,2.68
632211,2021-04-13,ATL,MIA,2.656
632228,2021-04-11,CLE,DET,2.618
632222,2021-04-10,STL,MIL,2.582
632204,2021-04-12,TB,TEX,2.486
634533,2021-04-09,LAD,WSH,2.465
632201,2021-04-10,NYM,MIA,2.365
632203,2021-04-12,TOR,NYY,2.362
634484,2021-04-10,AZ,CIN,2.325
634583,2021-04-07,TEX,TOR,2.246
634499,2021-04-09,TB,NYY,2.2319999999999998
632197,2021-04-12,KC,LAA,2.168
634595,2021-04-07,WSH,ATL,2.142
634534,2021-04-09,ATL,PHI,2.064
634494,2021-04-09,SF,COL,2.036
634489,2021-04-13,TB,TEX,1.99
632221,2021-04-12,MIL,CHC,1.966
632214,2021-04-11,LAD,WSH,1.966
632198,2021-04-12,PIT,SD,1.946
632202,2021-04-10,HOU,OAK,1.926
634585,2021-04-07,MIA,STL,1.904
632188,2021-04-11,SF,COL,1.817
632225,2021-04-11,PIT,CHC,1.802
632191,2021-04-10,LAD,WSH,1.791
632200,2021-04-11,BAL,BOS,1.78
632220,2021-04-12,HOU,DET,1.682
634648,2021-04-12,SF,CIN,1.666
632226,2021-04-13,NYM,PHI,1.654
634550,2021-04-08,MIN,SEA,1.598
632229,2021-04-13,HOU,DET,1.585
634626,2021-04-07,PHI,NYM,1.512
632196,2021-04-11,STL,MIL,1.506
634641,2021-04-07,BOS,TB,1.492
634542,2021-04-07,COL,AZ,1.446
634546,2021-04-08,HOU,OAK,1.438
634569,2021-04-13,TOR,NYY,1.362
632195,2021-04-10,PIT,CHC,1.3599999999999999
634502,2021-04-13,STL,WSH,1.349
634478,2021-04-09,TEX,SD,1.201
634505,2021-04-09,CLE,DET,1.188
634512,2021-04-09,TOR,LAA,1.166
632217,2021-04-10,TB,NYY,1.136
632212,2021-04-13,LAD,COL,1.098
634564,2021-04-08,COL,AZ,1.09
632227,2021-04-10,TOR,LAA,1.066
632218,2021-04-10,CLE,DET,1.012
634565,2021-04-08,CWS,KC,0.988
632209,2021-04-11,AZ,CIN,0.984
634570,2021-04-07,CIN,PIT,0.78
634531,2021-04-16,SD,LAD,6.909
634450,2021-04-17,MIA,SF,6.47
634579,2021-04-15,ATL,MIA,4.978
634522,2021-04-15,TB,TEX,4.662
634460,2021-04-17,CIN,CLE,4.415
634455,2021-04-18,MIL,PIT,4.346
634581,2021-04-14,ATL,MIA,4.176
634513,2021-04-14,TOR,NYY,4.038
634408,2021-04-20,CIN,AZ,3.998
634480,2021-04-18,OAK,DET,3.9659999999999997
634517,2021-04-16,SEA,HOU,3.826
634547,2021-04-15,LAD,COL,3.823
634509,2021-04-20,WSH,STL,3.661
634554,2021-04-15,MIN,BOS,3.488
634485,2021-04-17,COL,NYM,3.444
634511,2021-04-18,TEX,BAL,3.39
634520,2021-04-17,KC,TOR,3.286
634574,2021-04-14,MIN,BOS,3.206
634439,2021-04-20,PHI,SF,3.122
634471,2021-04-17,BOS,CWS,3.118
634422,2021-04-20,NYY,ATL,3.035
634521,2021-04-14,HOU,DET,2.996
634548,2021-04-16,CHC,ATL,2.88
634526,2021-04-16,LAA,MIN,2.863
634421,2021-04-19,SEA,LAD,2.854
634406,2021-04-20,COL,HOU,2.785
634543,2021-04-17,TEX,BAL,2.78
634427,2021-04-20,MIA,BAL,2.768
634407,2021-04-20,KC,TB,2.7640000000000002
634488,2021-04-18,SD,LAD,2.722
634523,2021-04-14,PIT,SD,2.67
634458,2021-04-18,NYY,TB,2.64
634472,2021-04-15,BAL,SEA,2.61
634411,2021-04-20,CHC,NYM,2.598
634519,2021-04-16,MIA,SF,2.596
634457,2021-04-19,PHI,SF,2.58
634449,2021-04-17,SD,LAD,2.58
634532,2021-04-18,BOS,CWS,2.577
634442,2021-04-18,KC,TOR,2.57
634501,2021-04-15,CWS,CLE,2.524
634397,2021-04-20,CLE,CWS,2.488
634493,2021-04-18,WSH,AZ,2.468
634571,2021-04-15,BAL,SEA,2.46
634469,2021-04-16,WSH,AZ,2.45
634447,2021-04-17,SEA,HOU,2.404
634614,2021-04-14,LAD,COL,2.39
634466,2021-04-20,OAK,MIN,2.382
634500,2021-04-17,NYY,TB,2.364
634425,2021-04-18,MIA,SF,2.346
632223,2021-04-14,MIN,BOS,2.33
634487,2021-04-18,CIN,CLE,2.314
634495,2021-04-14,KC,LAA,2.309
634496,2021-04-14,TB,TEX,2.29
634398,2021-04-20,LAA,TEX,2.274
634483,2021-04-16,MIL,PIT,2.217
634468,2021-04-18,COL,NYM,2.194
634507,2021-04-17,WSH,AZ,2.138
634399,2021-04-19,SD,MIL,2.132
634536,2021-04-19,LAA,TEX,2.112
634632,2021-04-15,OAK,DET,2.056
634528,2021-04-14,NYM,PHI,2.048
634481,2021-04-15,WSH,AZ,2.042
634470,2021-04-17,PHI,STL,1.9809999999999999
634409,2021-04-20,BOS,TOR,1.94
634538,2021-04-18,SEA,HOU,1.928
634417,2021-04-20,SEA,LAD,1.89
634396,2021-04-19,KC,TB,1.862
634475,2021-04-15,KC,TOR,1.84
634518,2021-04-18,BOS,CWS,1.724
634525,2021-04-16,OAK,DET,1.72
634463,2021-04-16,TEX,BAL,1.696
634582,2021-04-14,SF,CIN,1.657
634541,2021-04-14,STL,WSH,1.633
634498,2021-04-18,PHI,STL,1.598
634561,2021-04-17,COL,NYM,1.524
634464,2021-04-16,NYY,TB,1.482
634506,2021-04-18,CHC,ATL,1.41
634477,2021-04-17,KC,TOR,1.386
634490,2021-04-20,OAK,MIN,1.372
634482,2021-04-16,CIN,CLE,1.358
634621,2021-04-15,PIT,SD,1.356
634392,2021-04-20,SD,MIL,1.222
634431,2021-04-19,WSH,STL,1.163
634479,2021-04-17,OAK,DET,1.1320000000000001
634553,2021-04-14,MIL,CHC,1.108
634462,2021-04-17,CHC,ATL,1.106
634445,2021-04-19,BOS,CWS,0.997
634473,2021-04-17,MIL,PIT,0.918
634474,2021-04-16,PHI,STL,0.845
634516,2021-04-14,CWS,CLE,0.636
634440,2021-04-21,OAK,MIN,6.443
634356,2021-04-25,LAD,SD,5.733
634514,2021-04-22,CIN,AZ,5.084
634446,2021-04-21,KC,TB,5.026
634383,2021-04-23,HOU,LAA,4.817
634354,2021-04-27,SF,COL,4.656
634401,2021-04-23,COL,PHI,4.386
634394,2021-04-26,CLE,MIN,4.33
634361,2021-04-24,LAD,SD,4.179
634419,2021-04-22,CHC,NYM,4.109
634363,2021-04-26,LAD,CIN,4.043
634428,2021-04-21,PHI,SF,3.878
634508,2021-04-22,BOS,SEA,3.822
634451,2021-04-26,DET,KC,3.668
634379,2021-04-27,LAD,CIN,3.666
634416,2021-04-24,CHC,MIL,3.542
634420,2021-04-22,LAD,SD,3.525
634435,2021-04-23,CWS,TEX,3.522
634476,2021-04-21,SD,MIL,3.466
634384,2021-04-24,CWS,TEX,3.444
634402,2021-04-26,ATL,CHC,3.426
634368,2021-04-27,TB,OAK,3.218
634444,2021-04-21,CIN,AZ,3.217
634332,2021-04-27,CWS,DET,3.173
634320,2021-04-27,MIL,MIA,3.172
634403,2021-04-25,HOU,LAA,3.148
634436,2021-04-22,CLE,NYY,3.111
634418,2021-04-24,COL,PHI,3.09
634459,2021-04-21,BOS,TOR,3.089
634343,2021-04-26,TB,OAK,3.056
634358,2021-04-24,TB,TOR,3.054
634492,2021-04-22,DET,PIT,3.034
634415,2021-04-23,ATL,AZ,2.781
634339,2021-04-27,CLE,MIN,2.7479999999999998
634335,2021-04-27,TOR,WSH,2.668
634405,2021-04-21,WSH,STL,2.628
634376,2021-04-25,TB,TOR,2.598
634430,2021-04-21,LAA,TEX,2.568
634400,2021-04-25,CHC,MIL,2.562
634345,2021-04-26,STL,PHI,2.472
634503,2021-04-24,SF,MIA,2.47
634437,2021-04-23,CLE,NYY,2.446
634390,2021-04-21,DET,PIT,2.436
634389,2021-04-23,BAL,OAK,2.408
634486,2021-04-24,CLE,NYY,2.4
634386,2021-04-23,BOS,SEA,2.348
634433,2021-04-26,BAL,NYY,2.317
634410,2021-04-27,NYM,BOS,2.308
634372,2021-04-25,CLE,NYY,2.304
634370,2021-04-23,LAD,SD,2.279
634355,2021-04-25,BOS,SEA,2.224
634377,2021-04-26,TEX,LAA,2.19
634331,2021-04-27,PIT,KC,2.19
634349,2021-04-25,MIN,PIT,2.161
634342,2021-04-25,SF,MIA,2.116
634504,2021-04-21,NYY,ATL,2.08
634382,2021-04-26,HOU,SEA,2.056
634448,2021-04-25,DET,KC,2.0220000000000002
634413,2021-04-23,TB,TOR,2.004
634497,2021-04-21,MIA,BAL,1.958
634318,2021-04-27,STL,PHI,1.956
634387,2021-04-27,BAL,NYY,1.942
634395,2021-04-24,STL,CIN,1.934
634369,2021-04-23,SF,MIA,1.905
634453,2021-04-21,CHC,NYM,1.904
634359,2021-04-27,TEX,LAA,1.868
634375,2021-04-24,DET,KC,1.854
634461,2021-04-26,MIL,MIA,1.778
634423,2021-04-21,DET,PIT,1.752
634378,2021-04-23,STL,CIN,1.75
634351,2021-04-27,ATL,CHC,1.738
634454,2021-04-25,BAL,OAK,1.717
634412,2021-04-23,DET,KC,1.635
634424,2021-04-21,COL,HOU,1.627
634456,2021-04-25,STL,CIN,1.6239999999999999
634388,2021-04-25,COL,PHI,1.6159999999999999
634429,2021-04-23,NYM,WSH,1.6119999999999999
634333,2021-04-27,HOU,SEA,1.59
634434,2021-04-23,MIN,PIT,1.588
634364,2021-04-27,AZ,SD,1.572
634393,2021-04-25,CWS,TEX,1.51
634344,2021-04-25,NYM,WSH,1.49
634367,2021-04-24,BAL,OAK,1.432
634467,2021-04-24,MIN,PIT,1.412
634373,2021-04-24,BOS,SEA,1.3719999999999999
634443,2021-04-24,NYM,WSH,1.29
634438,2021-04-22,HOU,LAA,1.286
634432,2021-04-22,SF,MIA,1.212
634366,2021-04-24,HOU,LAA,1.113
634404,2021-04-25,ATL,AZ,1.051
634380,2021-04-25,ATL,AZ,0.726
634426,2021-04-23,CHC,MIL,0.722
634374,2021-04-26,SF,COL,0.646
634338,2021-05-01,MIL,LAD,6.78
634298,2021-05-02,CIN,CHC,5.396
634321,2021-05-04,CHC,LAD,4.675
634300,2021-04-29,BAL,NYY,4.661
634306,2021-05-02,OAK,BAL,4.21
634274,2021-04-30,WSH,MIA,4.19
634258,2021-05-03,KC,CLE,4.072
634312,2021-05-01,TOR,ATL,4.023
634271,2021-05-01,TEX,BOS,4.016
634257,2021-05-02,PHI,NYM,3.944
634299,2021-05-02,AZ,COL,3.723
634268,2021-05-02,TEX,BOS,3.698
634323,2021-05-02,TB,HOU,3.64
634273,2021-05-01,CIN,CHC,3.604
634352,2021-04-29,STL,PHI,3.581
634254,2021-05-04,COL,SF,3.5260000000000002
634303,2021-04-30,SD,SF,3.502
634292,2021-05-03,STL,NYM,3.34
634229,2021-05-04,MIN,TEX,3.336
634245,2021-05-04,MIA,AZ,3.263
634381,2021-04-30,OAK,BAL,3.262
634296,2021-04-29,TB,OAK,3.233
634314,2021-04-28,STL,PHI,3.229
634360,2021-04-28,HOU,SEA,3.181
634265,2021-05-04,SEA,BAL,3.12
634277,2021-05-04,KC,CLE,3.11
634295,2021-05-01,NYY,DET,3.016
634276,2021-05-01,PHI,NYM,3.016
634293,2021-05-03,OAK,TOR,2.922
634288,2021-04-30,CWS,CLE,2.856
634385,2021-04-29,AZ,COL,2.822
634336,2021-04-30,PHI,NYM,2.726
634350,2021-04-28,TEX,LAA,2.66
634313,2021-05-04,SD,PIT,2.611
634286,2021-05-01,AZ,COL,2.604
634315,2021-04-28,PIT,KC,2.59
634244,2021-05-03,PHI,MIL,2.524
634269,2021-05-04,NYY,HOU,2.488
634325,2021-04-30,PIT,STL,2.472
634242,2021-05-03,SEA,BAL,2.4699999999999998
634256,2021-05-02,TOR,ATL,2.434
634284,2021-05-01,PIT,STL,2.412
634324,2021-05-04,PHI,MIL,2.376
634241,2021-05-04,BOS,DET,2.376
634287,2021-04-30,SEA,LAA,2.334
634340,2021-05-02,SEA,LAA,2.272
634317,2021-04-28,MIL,MIA,2.261
634322,2021-04-28,AZ,SD,2.2
634334,2021-05-03,LAA,TB,2.196
634305,2021-04-30,CIN,CHC,2.18
634289,2021-04-29,TEX,BOS,2.176
634308,2021-04-28,TB,OAK,2.175
634316,2021-05-01,SD,SF,2.128
634310,2021-04-28,NYM,BOS,2.106
634346,2021-04-29,MIL,LAD,2.065
